hs6,china_t1_base,china_t1_conf,china_decline_t1,china_t2_base,china_t2_conf,china_decline_t2,t1_mexico,t1_vietnam,t1_taiwan,t2_mexico,t2_vietnam,t2_taiwan,any_third_rose_t2,third_mean_t2
854110,269015738,158865018,-0.4094582748909657,203609445.33333337,106066225,-0.47907021294441066,0.15682504562651037,0.19099485927359564,-1,-0.18881217923714852,-0.37568517937778495,-0.10865485108510367,FALSE,-0.22438406990001236
854121,69175071,37622657,-0.4561240565983662,45233495.333333336,24799085,-0.4517539531877579,NA,NA,-1,3.068226903150879,NA,-0.30238853078542566,TRUE,1.3829191861827268
854129,199625249.66666663,227283992,0.1385533261925422,204324128.33333337,85793606,-0.5801102557009971,0.09879433859531032,1.1017047406245792,-1,-0.7445351923591484,-0.6107120527834633,-0.8242155201936376,FALSE,-0.7264875884454165
854130,26491031,15938456,-0.3983451984182873,24499660.666666668,13156876,-0.462977215112993,-0.7437943895278958,NA,-1,-0.26754164214197707,NA,-0.025737900491790616,FALSE,-0.14663977131688383
854160,195678563.33333337,34098713,-0.8257411930099173,55175379.666666664,56752700,0.02858739428459699,NA,1,-1,NA,-0.3118453080983507,-0.2579536564595371,FALSE,-0.2848994822789439
854190,37718599,52834444,0.4007530873561873,27712852.333333332,19564146,-0.2940406940187812,-0.6830531004395839,9.981833873133915,-1,-0.21863308016858082,2.006075097061181,-0.18868796777582675,TRUE,0.5329180163722578
854231,1032425446.3333334,990429979,-0.04067651323636064,1115566110,868731685,-0.22126382541326933,0.7957592821596161,-0.16702439257413082,-1,-0.19146913267840562,-0.4339533026686509,1.1432055045524774,TRUE,0.17259435640180695
854232,503404422.6666667,124098081,-0.7534823386282156,116127494.33333331,97432060,-0.16099059435201277,0.03128943601028975,1.4569297633470437,-1,-0.041430899009276476,3.2031082615672677,-0.08863887804679979,TRUE,1.0243461615037306
854233,92818383.33333331,54527336,-0.41253732243774266,65535887.666666664,33475154,-0.4892088107471172,1.3450317591113665,NA,-1,-0.305428547701747,NA,-0.06326813973695469,FALSE,-0.18434834371935083
854239,645705861,375556187,-0.418378847578712,653339906.3333334,268194254,-0.5895027207121686,1.0527014982964713,0.2988292854511988,-1,-0.7713300910046111,-0.14265163342199305,-0.4996787695946661,FALSE,-0.47122016467375677
854290,54627137,32238044,-0.409852945432597,26841558,26235135,-0.0225926900368451,-0.2721251234740639,1,-1,-0.016951684985304007,-0.9361579012037857,0.067989260410131,TRUE,-0.29504010859298624
854320,5786159.666666667,4207166,-0.27289147856790913,7786530.666666667,8411341,0.08024245457711757,1,NA,NA,-0.7942993114621304,1,-0.05478656420953125,TRUE,0.050304708109446115
854330,27158896.333333332,37491843,0.3804626866955775,71325179.66666667,51255971,-0.2813762090815437,-0.1811176918707314,NA,-1,-0.4728478215228411,-0.744611432880977,0.6245559084212969,TRUE,-0.19763444866084037
854370,3032823542.6666665,1551386806,-0.4884678306618808,1386393238,872449147,-0.37070585524595584,0.17679056963754686,1.0787436576554772,-1,0.34991584449828694,1.322845578107722,-0.15275223236710447,TRUE,0.5066697300796348
854390,330493616.6666667,1326468364,3.0135975314097085,468587293.6666667,241216282,-0.4852265836905276,0.7375102757776514,2.549036719985394,-1,-0.11619928898787915,1.4859897193557867,-0.29139896932894305,TRUE,0.35946382034632157
854411,23791003,14091096,-0.4077132435315989,55385034.666666664,86361500,0.5592930566851562,0.18264389245539925,0.5871538349044786,-1,0.048578990085823726,0.2277758926332505,-0.03696980959403105,TRUE,0.07979502437501439
